customer_id,age,income,employment_status,state,customer_tenure_months,card_type,rewards_preference,credit_score,credit_limit,current_balance,utilization_rate,revolver_flag,revolving_balance,payment_ratio,late_payments_12m,delinquency_flag,default_probability,risk_band,monthly_spend,transactions_count,avg_transaction_amount,grocery_spend,dining_spend,travel_spend,gas_spend,online_spend,inactive_flag,interchange_revenue,interest_revenue,rewards_cost,expected_credit_loss,risk_adjusted_profit,expected_spend_lift,expected_incremental_profit,expected_roi,customer_segment,recommended_action,offer_type,decision_status,ab_test_group,spend_to_income_ratio,balance_to_income_ratio,risk_adjusted_margin,utilization_band,profitability_band,roi_band,campaign_eligible_flag,risk_guardrail_flag
101748,60,59557.53,Part-Time,MA,120,Quicksilver,Travel,689,19423.03,2859.07,0.1472,0,0.0,0.5455,0,0,0.0044,Low Risk,2664.35,29,91.87,220.88,1692.23,237.42,82.7,431.12,0,47.96,0.0,45.29,0.75,1.92,0.1484,-12.98,-4.6691,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0447,0.048,0.0007,Low Utilization,Low Profit,Negative ROI,0,0
101749,56,52866.35,Full-Time,NY,42,Platinum,Travel,745,25160.79,4800.68,0.1908,0,0.0,0.5699,0,0,0.0032,Low Risk,1958.2,23,85.14,717.62,622.36,16.67,500.27,101.28,0,35.25,0.0,19.58,0.92,14.75,0.1374,14.1,3.3099,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.037,0.0908,0.0075,Low Utilization,Low Profit,Low ROI,1,0
101750,66,50272.08,Full-Time,GA,35,Quicksilver,Cashback,684,21953.15,12166.44,0.5542,0,0.0,0.2364,0,0,0.0171,Low Risk,3437.14,59,58.26,135.5,1081.53,1276.38,96.35,847.38,0,61.87,0.0,58.43,12.48,-9.04,0.1083,-55.12,-11.9826,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0684,0.242,-0.0026,Moderate Utilization,Negative Profit,Negative ROI,0,0
101751,64,76295.1,Full-Time,VA,104,Platinum,Cashback,674,17339.16,3701.91,0.2135,0,0.0,0.593,0,0,0.0055,Low Risk,1044.55,11,94.96,259.18,442.05,271.63,53.33,18.36,1,18.8,0.0,10.45,1.22,7.13,0.1395,3.04,0.7755,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Test,Control,0.0137,0.0485,0.0068,Low Utilization,Low Profit,Low ROI,1,0
101752,51,56932.25,Full-Time,TX,79,Platinum,Cashback,633,17917.39,6613.31,0.3691,1,3880.69,0.4487,2,0,0.0393,Moderate Risk,3404.6,37,92.02,739.7,1333.28,186.22,335.82,809.58,0,61.28,79.23,34.05,15.59,90.87,0.117,10.11,2.4245,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Treatment,0.0598,0.1162,0.0267,Moderate Utilization,Moderate Profit,Low ROI,1,0
101753,40,54689.21,Full-Time,TX,47,Platinum,Dining,630,15215.36,6959.51,0.4574,1,4212.07,0.2238,2,0,0.0531,Moderate Risk,2489.79,38,65.52,1401.2,117.36,314.03,417.24,239.96,0,44.82,86.0,24.9,22.17,83.75,0.1419,14.31,3.6412,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0455,0.1273,0.0336,Moderate Utilization,Moderate Profit,Low ROI,1,0
101754,51,37754.28,Retired,TX,27,Savor,Travel,695,14980.47,6565.94,0.4383,1,4431.37,0.3267,2,0,0.0325,Moderate Risk,1187.97,22,54.0,237.41,115.24,285.86,364.81,184.66,0,21.38,90.47,28.51,12.8,70.54,0.1286,78.15,10.3785,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0315,0.1739,0.0594,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
101755,36,68364.51,Full-Time,CA,5,Quicksilver,Cashback,750,21908.39,5566.92,0.2541,0,0.0,0.9029,0,0,0.0034,Low Risk,2550.37,27,94.46,695.46,758.29,125.94,666.97,303.71,0,45.91,0.0,43.36,1.14,1.41,0.1157,-11.04,-1.8776,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0373,0.0814,0.0006,Low Utilization,Low Profit,Negative ROI,0,0
101756,38,61321.52,Full-Time,NY,7,Platinum,Grocery,708,19902.04,7528.94,0.3783,1,5036.12,0.8016,0,0,0.0107,Low Risk,1585.5,20,79.28,551.69,111.83,27.59,531.21,363.17,0,28.54,102.82,15.86,4.83,110.67,0.1011,120.16,22.4179,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0259,0.1228,0.0698,Moderate Utilization,High Profit,High ROI,1,0
101757,50,57809.46,Self-Employed,CA,84,Secured,Grocery,517,10875.13,7339.63,0.6749,1,4079.51,0.091,1,0,0.17,Very High Risk,2645.74,50,52.91,1051.64,447.89,77.69,847.16,221.37,0,47.62,83.29,15.87,74.86,40.18,0.102,-257.31,-140.6066,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Block,Not Eligible,0.0458,0.127,0.0152,High Utilization,Moderate Profit,Negative ROI,0,1
101758,48,71932.52,Full-Time,FL,34,Platinum,Cashback,574,10479.1,2940.44,0.2806,0,0.0,0.4955,0,0,0.0165,Low Risk,195.12,2,97.56,32.52,39.69,17.83,68.87,36.21,1,3.51,0.0,1.95,2.91,-1.35,0.1428,-6.11,-1.2756,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.0027,0.0409,-0.0069,Low Utilization,Negative Profit,Negative ROI,0,0
101759,49,90595.6,Full-Time,NJ,99,Savor,Grocery,695,17920.94,3770.57,0.2104,0,0.0,0.8334,1,0,0.0058,Low Risk,2170.65,31,70.02,332.77,525.71,356.0,100.67,855.5,0,39.07,0.0,52.1,1.31,-14.34,0.1401,-41.61,-9.4354,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.024,0.0416,-0.0066,Low Utilization,Negative Profit,Negative ROI,0,0
101760,39,88845.79,Full-Time,MA,102,Platinum,Cashback,686,21035.65,4209.23,0.2001,0,0.0,0.5453,1,0,0.0062,Low Risk,4028.24,64,62.94,1708.15,664.09,28.81,1071.86,555.32,0,72.51,0.0,40.28,1.57,30.66,0.1217,16.56,3.9429,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Treatment,0.0453,0.0474,0.0076,Low Utilization,Moderate Profit,Low ROI,1,0
101761,41,83461.94,Full-Time,VA,56,Platinum,Dining,688,20203.42,5450.88,0.2698,0,0.0,0.7801,0,0,0.0055,Low Risk,4726.14,85,55.6,1510.4,1412.33,1345.58,397.65,60.18,0,85.07,0.0,47.26,1.8,36.01,0.1189,21.44,3.7746,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Control,0.0566,0.0653,0.0076,Low Utilization,Moderate Profit,Low ROI,1,0
101762,21,59809.42,Full-Time,NY,38,Quicksilver,Grocery,718,24131.34,11780.92,0.4882,1,10744.65,0.434,1,0,0.0193,Low Risk,2290.71,38,60.28,165.51,89.91,457.09,1246.67,331.53,0,41.23,219.37,38.94,13.64,208.02,0.1189,268.43,111.3817,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0383,0.197,0.0908,Moderate Utilization,High Profit,High ROI,1,0
101763,50,52149.02,Retired,FL,23,Quicksilver,Cashback,707,20769.22,9792.69,0.4715,1,6755.12,0.6006,1,0,0.0212,Low Risk,2580.18,44,58.64,975.43,343.9,101.63,445.34,713.9,0,46.44,137.92,43.86,12.46,128.04,0.1167,136.94,30.163,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0495,0.1878,0.0496,Moderate Utilization,High Profit,High ROI,1,0
101764,49,42682.98,Full-Time,NJ,33,Platinum,Low APR,650,17445.8,6929.47,0.3972,1,3650.64,0.1379,1,0,0.0292,Low Risk,2055.41,31,66.3,281.69,616.91,708.38,230.99,217.44,0,37.0,74.53,20.55,12.14,78.84,0.0585,28.97,6.4235,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0482,0.1623,0.0384,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
101765,66,51579.23,Self-Employed,MA,75,Platinum,Dining,584,11102.84,6497.38,0.5852,0,0.0,0.4191,0,0,0.0433,Moderate Risk,2809.33,30,93.64,107.35,1171.83,441.84,924.97,163.35,0,50.57,0.0,28.09,16.88,5.6,0.1212,-98.96,-23.1215,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0545,0.126,0.002,Moderate Utilization,Low Profit,Negative ROI,0,0
101766,45,66719.53,Full-Time,TX,92,Secured,Low APR,614,12203.32,8771.75,0.7188,1,4775.24,0.2348,0,0,0.0634,Moderate Risk,3444.74,67,51.41,1612.93,273.15,165.52,639.32,753.82,0,62.01,97.49,20.67,33.37,105.46,0.0612,-18.7,-3.5551,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Do Not Launch,Not Eligible,0.0516,0.1315,0.0306,High Utilization,High Profit,Negative ROI,0,0
101767,43,47560.59,Self-Employed,GA,90,Secured,Cashback,651,19400.26,4425.2,0.2281,0,0.0,0.4883,0,0,0.0085,Low Risk,2835.65,31,91.47,707.36,719.35,275.44,264.99,868.51,0,51.04,0.0,17.01,2.26,31.77,0.0921,14.44,3.6837,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Control,0.0596,0.093,0.0112,Low Utilization,Moderate Profit,Low ROI,1,0
101768,24,68895.35,Full-Time,IL,116,Platinum,Cashback,690,18887.06,4582.0,0.2426,1,2343.44,0.7063,0,0,0.0078,Low Risk,3155.71,60,52.6,1625.84,335.32,35.99,1126.83,31.73,0,56.8,47.85,31.56,2.14,70.95,0.1106,69.5,17.6396,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0458,0.0665,0.0225,Low Utilization,Moderate Profit,Moderate ROI,1,0
101769,30,44112.93,Part-Time,IL,80,Platinum,Dining,589,13432.54,5875.39,0.4374,1,4653.04,0.1426,0,0,0.0393,Moderate Risk,493.05,7,70.44,153.58,140.39,22.84,48.79,127.44,1,8.87,95.0,4.93,13.85,85.09,0.132,130.96,35.587,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Treatment,0.0112,0.1332,0.1726,Moderate Utilization,Moderate Profit,High ROI,1,0
101770,37,32938.04,Full-Time,NJ,62,Secured,Travel,662,14744.96,6773.83,0.4594,1,5749.34,0.433,0,0,0.0244,Low Risk,2269.18,50,45.38,403.74,649.76,439.6,252.08,524.0,0,40.85,117.38,13.62,9.92,134.69,0.1446,180.3,120.2,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0689,0.2057,0.0594,Moderate Utilization,High Profit,High ROI,1,0
101771,39,93353.68,Full-Time,FL,44,Platinum,Grocery,619,19347.28,8892.01,0.4596,0,0.0,0.2506,0,0,0.0168,Low Risk,4101.75,81,50.64,774.29,602.06,475.36,511.82,1738.23,0,73.83,0.0,41.02,8.96,23.85,0.1129,-26.55,-6.8605,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0439,0.0953,0.0058,Moderate Utilization,Low Profit,Negative ROI,0,0
101772,38,54216.79,Full-Time,GA,42,Platinum,Travel,535,9867.43,3705.22,0.3755,0,0.0,0.1938,0,0,0.0343,Moderate Risk,2002.28,44,45.51,325.16,333.03,210.51,314.75,818.84,0,36.04,0.0,20.02,7.63,8.39,0.1432,-61.4,-15.6633,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0369,0.0683,0.0042,Moderate Utilization,Low Profit,Negative ROI,0,0
101773,40,46557.62,Full-Time,GA,46,Platinum,Cashback,607,13499.97,6450.29,0.4778,1,3538.98,0.2812,2,0,0.0715,Moderate Risk,2617.9,53,49.39,629.38,693.07,166.44,868.42,260.59,0,47.12,72.25,26.18,27.67,65.52,0.0887,-46.99,-16.6042,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0562,0.1385,0.025,Moderate Utilization,Moderate Profit,Negative ROI,0,0
101774,58,41797.18,Self-Employed,IL,106,Quicksilver,Travel,703,20071.97,9429.81,0.4698,1,6104.93,0.4856,2,0,0.0325,Moderate Risk,1427.02,17,83.94,463.15,142.28,116.87,424.07,280.66,0,25.69,124.64,24.26,18.39,107.68,0.16,172.68,32.7045,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0341,0.2256,0.0755,Moderate Utilization,High Profit,High ROI,1,0
101775,27,79037.3,Full-Time,GA,67,Platinum,Dining,751,24535.31,2105.13,0.0858,0,0.0,0.7549,0,0,0.002,Low Risk,5011.02,82,61.11,2810.66,476.94,62.64,383.16,1277.62,0,90.2,0.0,50.11,0.25,39.84,0.1488,55.71,18.7576,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0634,0.0266,0.008,Low Utilization,Moderate Profit,Moderate ROI,1,0
101776,37,117884.57,Full-Time,GA,29,Secured,Cashback,653,17613.63,6048.52,0.3434,1,5429.54,0.7,0,0,0.0106,Low Risk,6462.22,114,56.69,448.56,494.25,2280.54,2232.35,1006.52,0,116.32,110.85,38.77,3.85,184.55,0.1123,184.63,65.7046,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0548,0.0513,0.0286,Moderate Utilization,High Profit,High ROI,1,0
101777,28,55865.87,Student,MA,25,Platinum,Travel,589,13476.52,5072.56,0.3764,0,0.0,0.3653,1,0,0.0301,Moderate Risk,2647.9,39,67.89,1465.78,379.43,432.77,14.7,355.23,0,47.66,0.0,26.48,9.16,12.02,0.1362,-63.68,-14.4727,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0474,0.0908,0.0045,Moderate Utilization,Low Profit,Negative ROI,0,0
101778,36,60443.44,Full-Time,CA,6,Quicksilver,Dining,696,22939.11,3126.6,0.1363,0,0.0,0.7693,0,0,0.004,Low Risk,1410.44,24,58.77,319.44,507.56,12.47,249.34,321.63,0,25.39,0.0,23.98,0.75,0.66,0.132,-8.85,-1.9536,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0233,0.0517,0.0005,Low Utilization,Low Profit,Negative ROI,0,0
101779,54,103785.9,Full-Time,VA,102,Quicksilver,Dining,690,23042.01,10007.14,0.4343,0,0.0,0.3036,0,0,0.0079,Low Risk,4501.07,56,80.38,359.43,2470.14,186.45,1107.5,377.56,0,81.02,0.0,76.52,4.74,-0.24,0.119,-36.33,-5.9655,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0434,0.0964,-0.0001,Moderate Utilization,Negative Profit,Negative ROI,0,0
101780,23,30934.05,Self-Employed,VA,28,Quicksilver,Cashback,691,16605.82,7339.77,0.442,0,0.0,0.4349,0,0,0.013,Low Risk,2196.74,28,78.46,377.1,294.96,387.8,286.24,850.64,0,39.54,0.0,37.34,5.73,-3.53,0.131,-33.98,-6.5598,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.071,0.2373,-0.0016,Moderate Utilization,Negative Profit,Negative ROI,0,0
101781,37,151158.59,Part-Time,MA,15,Savor,Cashback,795,34420.47,344.2,0.01,0,0.0,0.8353,0,0,0.002,Low Risk,7366.46,136,54.17,320.37,2002.91,1737.56,861.16,2444.47,0,132.6,0.0,176.8,0.04,-44.24,0.1017,-71.77,-14.5578,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0487,0.0023,-0.006,Low Utilization,Negative Profit,Negative ROI,0,0
101782,22,184706.27,Full-Time,FL,37,Quicksilver,Dining,840,41824.59,7051.63,0.1686,0,0.0,0.9221,0,0,0.002,Low Risk,8324.63,145,57.41,1562.14,631.0,171.7,3519.2,2440.59,0,149.84,0.0,141.52,0.85,7.47,0.1288,-10.9,-2.0722,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0451,0.0382,0.0009,Low Utilization,Low Profit,Negative ROI,0,0
101783,67,22000.0,Full-Time,FL,60,Platinum,Cashback,583,8952.36,7193.22,0.8035,1,3956.2,0.1057,1,0,0.1791,Very High Risk,1363.26,21,64.92,532.89,23.62,109.76,582.41,114.58,0,24.54,80.77,13.63,77.3,14.38,0.0502,-54.51,-14.0853,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Block,Not Eligible,0.062,0.327,0.0105,High Utilization,Low Profit,Negative ROI,0,1
101784,56,63516.1,Full-Time,NC,116,Platinum,Grocery,685,15869.85,5744.89,0.362,0,0.0,0.55,1,0,0.0121,Low Risk,1536.96,17,90.41,325.05,205.87,573.27,366.26,66.5,0,27.67,0.0,15.37,4.17,8.13,0.1387,-7.35,-1.3243,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0242,0.0904,0.0053,Moderate Utilization,Low Profit,Negative ROI,0,0
101785,32,48924.92,Full-Time,FL,104,Platinum,Cashback,740,22408.86,2438.08,0.1088,1,2271.21,0.928,0,0,0.0038,Low Risk,2411.34,36,66.98,280.15,640.21,404.62,309.54,776.83,0,43.4,46.37,24.11,0.56,65.1,0.1033,67.85,12.6822,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0493,0.0498,0.027,Low Utilization,Moderate Profit,Moderate ROI,1,0
101786,30,59207.05,Part-Time,CA,23,Platinum,Grocery,667,19003.02,6267.2,0.3298,0,0.0,0.6949,0,0,0.0094,Low Risk,2204.05,47,46.89,571.49,517.08,299.48,124.53,691.46,0,39.67,0.0,22.04,3.53,14.1,0.1412,0.86,0.2324,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0372,0.1059,0.0064,Moderate Utilization,Low Profit,Low ROI,1,0
101787,25,55507.77,Retired,NJ,65,Platinum,Cashback,655,17450.91,2055.72,0.1178,0,0.0,0.5883,1,0,0.0078,Low Risk,1857.68,41,45.31,716.3,367.19,85.39,114.61,574.18,0,33.44,0.0,18.58,0.96,13.9,0.1404,1.57,0.2675,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0335,0.037,0.0075,Low Utilization,Low Profit,Low ROI,1,0
101788,44,93054.33,Full-Time,TX,100,Quicksilver,Travel,678,20277.83,6192.85,0.3054,1,4607.2,0.3495,0,0,0.009,Low Risk,2211.5,33,67.02,303.09,424.74,141.39,996.9,345.38,0,39.81,94.06,37.6,3.34,92.93,0.1258,119.88,31.2188,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0238,0.0666,0.042,Moderate Utilization,Moderate Profit,High ROI,1,0
101789,57,63115.44,Full-Time,CA,92,Platinum,Cashback,593,14430.37,5715.87,0.3961,1,3142.07,0.3016,0,1,0.0297,Low Risk,3925.85,41,95.75,808.79,233.05,1319.44,741.53,823.04,0,70.67,64.15,39.26,10.19,85.37,0.1073,9.3,1.6667,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Control,0.0622,0.0906,0.0217,Moderate Utilization,Moderate Profit,Low ROI,1,0
101790,49,45135.26,Part-Time,NJ,58,Secured,Travel,596,11773.75,6781.68,0.576,0,0.0,0.3188,1,0,0.0549,Moderate Risk,2536.57,36,70.46,579.02,1123.65,216.78,67.92,549.2,0,45.66,0.0,15.22,22.34,8.1,0.1451,-124.61,-40.8557,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0562,0.1503,0.0032,Moderate Utilization,Low Profit,Negative ROI,0,0
101791,64,61554.75,Full-Time,NC,31,Platinum,Dining,623,14326.54,4793.66,0.3346,0,0.0,0.7732,0,0,0.0137,Low Risk,3346.53,43,77.83,839.58,312.34,880.93,229.34,1084.34,0,60.24,0.0,33.47,3.94,22.83,0.1298,-12.94,-3.8743,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0544,0.0779,0.0068,Moderate Utilization,Low Profit,Negative ROI,0,0
101792,37,82142.38,Self-Employed,TX,95,Secured,Travel,612,15637.0,8334.52,0.533,1,7493.33,0.2418,0,0,0.0338,Moderate Risk,6284.99,72,87.29,698.1,746.93,123.7,2589.1,2127.16,0,113.13,152.99,37.71,16.9,211.51,0.1566,140.34,93.56,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0765,0.1015,0.0337,Moderate Utilization,High Profit,High ROI,1,0
101793,34,40248.86,Full-Time,TX,55,Platinum,Cashback,570,10702.5,4161.13,0.3888,0,0.0,0.4497,1,0,0.0404,Moderate Risk,1184.96,21,56.43,11.87,114.87,685.09,109.4,263.73,0,21.33,0.0,11.85,10.09,-0.61,0.1103,-36.4,-11.0976,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0294,0.1034,-0.0005,Moderate Utilization,Negative Profit,Negative ROI,0,0
101794,44,33142.84,Full-Time,FL,30,Platinum,Low APR,522,7283.45,3972.39,0.5454,1,3390.29,0.3054,0,0,0.0992,High Risk,1793.24,39,45.98,660.98,212.71,74.67,400.94,443.95,0,32.28,69.22,17.93,23.64,59.93,0.0838,-47.01,-20.8933,Risk Watch,No Growth Offer,No Offer,Block,Not Eligible,0.0541,0.1199,0.0334,Moderate Utilization,Moderate Profit,Negative ROI,0,1
101795,30,152810.21,Part-Time,NJ,87,Quicksilver,Cashback,728,28260.61,282.61,0.01,0,0.0,0.7647,0,0,0.002,Low Risk,8801.93,142,61.99,1137.73,883.01,1642.96,425.67,4712.56,0,158.43,0.0,149.63,0.03,8.77,0.1183,-9.5,-2.3869,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0576,0.0018,0.001,Low Utilization,Low Profit,Negative ROI,0,0
101796,68,50522.84,Retired,TX,107,Platinum,Dining,682,18869.45,4064.48,0.2154,0,0.0,0.7823,0,0,0.0061,Low Risk,1824.8,36,50.69,179.28,705.06,196.93,175.5,568.03,0,32.85,0.0,18.25,1.49,13.11,0.1375,5.3,0.9431,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0361,0.0804,0.0072,Low Utilization,Low Profit,Low ROI,1,0
101797,30,62461.88,Full-Time,FL,107,Platinum,Dining,650,18201.55,9046.17,0.497,1,6943.79,0.4607,0,0,0.025,Low Risk,3575.7,60,59.6,597.71,824.62,166.67,656.28,1330.42,0,64.36,141.77,35.76,13.57,156.8,0.1499,187.82,65.6713,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0572,0.1448,0.0439,Moderate Utilization,High Profit,High ROI,1,0
101798,44,55989.86,Student,NJ,113,Secured,Grocery,643,17667.72,9754.35,0.5521,1,6765.85,0.3208,1,0,0.0452,Moderate Risk,803.11,13,61.78,156.72,271.84,48.17,58.93,267.45,1,14.46,138.14,4.82,26.45,121.33,0.1367,198.06,132.04,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Control,0.0143,0.1742,0.1511,Moderate Utilization,High Profit,High ROI,1,0
101799,46,83299.42,Full-Time,NC,78,Quicksilver,Grocery,722,24798.63,4773.74,0.1925,0,0.0,0.7325,0,0,0.0033,Low Risk,4031.07,84,47.99,2835.15,494.06,78.77,433.39,189.7,0,72.56,0.0,68.53,0.95,3.08,0.131,-14.06,-2.5941,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0484,0.0573,0.0008,Low Utilization,Low Profit,Negative ROI,0,0
101800,23,139326.0,Full-Time,TX,93,Venture,Cashback,825,38027.79,6848.8,0.1801,0,0.0,0.9946,0,0,0.002,Low Risk,7801.1,129,60.47,2117.7,2110.41,398.25,1557.92,1616.81,0,140.42,0.0,171.62,0.82,-32.02,0.1323,-74.0,-11.2805,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.056,0.0492,-0.0041,Low Utilization,Negative Profit,Negative ROI,0,0
101801,43,84421.06,Full-Time,VA,31,Savor,Low APR,791,29884.15,9425.46,0.3154,1,8910.2,0.7676,0,0,0.0037,Low Risk,4801.69,59,81.38,2386.6,615.48,241.25,869.82,688.54,0,86.43,181.92,115.24,2.09,151.02,0.0673,108.22,21.3874,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0569,0.1116,0.0315,Moderate Utilization,High Profit,High ROI,1,0
101802,43,34971.43,Full-Time,IL,41,Platinum,Cashback,641,19473.15,5419.38,0.2783,0,0.0,0.6626,0,0,0.0118,Low Risk,1012.12,13,77.86,222.89,307.88,116.08,109.79,255.47,0,18.22,0.0,10.12,3.84,4.26,0.1172,-4.37,-1.1973,Underused Low-Risk Customer,Category Cashback Accelerator,3% Grocery/Dining Cashback,Do Not Launch,Not Eligible,0.0289,0.155,0.0042,Low Utilization,Low Profit,Negative ROI,0,0
101803,33,36999.81,Part-Time,CA,20,Platinum,Travel,624,16098.81,8171.76,0.5076,1,5907.52,0.397,0,1,0.0378,Moderate Risk,2090.36,37,56.5,1060.98,80.86,51.35,153.97,743.21,0,37.63,120.61,20.9,18.53,118.81,0.148,138.61,32.1601,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0565,0.2209,0.0568,Moderate Utilization,High Profit,High ROI,1,0
101804,27,55962.37,Full-Time,IL,12,Platinum,Cashback,639,18511.28,7560.01,0.4084,1,6966.43,0.3841,0,0,0.0219,Low Risk,578.04,12,48.17,119.02,66.24,24.94,113.2,254.64,1,10.4,142.23,5.78,9.93,136.92,0.1114,179.82,42.2113,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Control,0.0103,0.1351,0.2369,Moderate Utilization,High Profit,High ROI,1,0
101805,23,59121.03,Full-Time,TX,102,Quicksilver,Cashback,687,16318.92,6511.25,0.399,1,3476.76,0.6121,1,0,0.0193,Low Risk,2131.71,33,64.6,169.01,701.2,355.5,264.59,641.42,0,38.37,70.98,36.24,7.54,65.57,0.1025,48.2,9.0602,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0361,0.1101,0.0308,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
101806,21,32105.43,Full-Time,NY,56,Platinum,Grocery,624,15019.21,6501.82,0.4329,1,4635.3,0.4725,2,0,0.0598,Moderate Risk,2314.71,32,72.33,295.32,239.18,51.33,468.52,1260.37,0,41.66,94.64,23.15,23.33,89.82,0.0984,10.87,2.1871,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Treatment,0.0721,0.2025,0.0388,Moderate Utilization,Moderate Profit,Low ROI,1,0
101807,44,93351.12,Self-Employed,NY,68,Savor,Low APR,691,24510.74,245.11,0.01,0,0.0,0.6677,0,0,0.0023,Low Risk,1187.52,25,47.5,461.29,150.6,148.41,277.13,150.09,1,21.38,0.0,28.5,0.03,-7.15,0.1036,-19.72,-2.3365,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.0127,0.0026,-0.006,Low Utilization,Negative Profit,Negative ROI,0,0
